ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-856,True,42.40435058270668,0.8722134972089295,-2375.592738063494,2457781.4609450973,0.5515810694349497,0.0025,0.25,-0.3347204381763363,-0.5879670631137113,2.6210243631537136,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457781.5859450973,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-2375.9148778726726,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,7.921995854245324,,,,,,4572.837704349714,-2367.190677379026,-2375.6336001466666,1.6160975957200208,-2383.0346690875167,,0.25742574257425743,0.4752475247524752,,0.011106175033318524,17.91576641420034,-0.00642306942924187,0.1242638241622768,2.614805762980927,20.420218512483554,0.9658611317722391,-2375.9148778726726,-6.900663746004474e-06,5.851561712741369e-06,0.05690990587464199,0.004160369987301256,0.0004986286278236663,0.0002498619854044815,4.0,1577.3415391809533,-0.8056165583304289,1.4693590564969656,0.34610972379531235,1.084423894940794,1.0929421978409816e-06,6.301839718931042e-08,3.450922500093638e-09,1.9435184724739557e-09,7.2,1.8305880348952779,-0.5443828733584415,2.9945654768850445,1.0929399347555652e-06,6.301839021927415e-08,3.4509244275512195e-09,1.943518601589856e-09,7.2,1.830587931015879,-0.5443833666337465,2.9945646399192145,1.9204779572970205e-05,1.920473980686303e-05,1.8,1.8,1.0600097535840014e-09,1.7128104282115864e-09,0.33020743411476355,1.0,1.03396751616229,1.0339672362747376,1.2054265022175354e-06,0.0004331358491072024,-0.5113682300813925,1.021883880086964,1.0,1.5693490733061772,1.5693490733061772,1.990873316781887,1.0336354972857216
RV-857,True,58.16116222154746,1.2064488956085824,-1939.2401695766057,2457411.1771726105,0.790320639720416,0.0025,0.25,-0.1361196268142305,-0.497088350027444,3.6657717684211937,True,7.0,4.0,8.0,17.0,21.0,1.1162790697674418,1.422222222222222,1.5867768595041323,1.274074074074074,1.421487603305785,1.115702479338843,7.841584158415841,inf,9.999999999999999e-05,2457411.3021726105,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-1939.3552983077223,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,15.930007353148426,,,,,,7604.124855583061,-1926.1469151498395,-1939.4403370893376,1.926772796943169,-1958.0069298561364,,0.25742574257425743,0.6633663366336634,,0.006969612489545582,18.67156293070001,-0.008487895684149725,-0.807161473215424,3.8116252077396005,26.86585902885384,0.8816787954710565,-1939.355298307722,-5.797741291966789e-05,8.759834526804257e-05,0.34849855844923416,0.021925320630109806,0.0017529800409440174,0.00020170813970656445,26.400000000000002,395.973806206598,1.2343921101997317,-2.6712454721437466,2.5505359341096163,1.3287940266309763,0.14819872992141914,0.007299431310221597,0.0014947279908963554,0.0008306824278517299,23.200000000000003,0.6122973946712783,0.5993116006698825,-3.060121097433399,1.4746294872495e-06,7.263204534331139e-08,1.4873099549503008e-08,8.265599156309376e-09,23.200000000000003,0.6122975030374574,0.5993116816941783,-3.060120952031936,0.425249190644808,4.231379015773775e-06,0.8787878787878788,0.8787878787878788,4.710206669145123e-10,5.3246024256381475e-09,0.3435342495961382,0.0,0.8884801546293208,0.8433880724762008,3.6128436025089105e-06,-0.0008096353874407214,-11.031834091108697,0.9995759951224577,0.9477802710497031,1.629094214187025,1.441883101193893,2.016014681635176,1.0847995595959672
RV-858,True,12.47795944699796,0.2374112609969264,479.0451706787617,2457609.291746444,0.0981509007120903,0.0025,0.25,0.329642742135124,0.4398336133454028,3.250065317070833,True,10.0,4.0,9.0,13.0,17.0,1.1173184357541899,1.2195121951219512,1.3605442176870748,1.0914634146341462,1.217687074829932,1.1156462585034015,8.198019801980198,inf,9.999999999999999e-05,2457609.4167464436,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,479.3808038647071,10737419.0,0.0001,101.0,,1.3552527156068805e-20,0.25,10.922907340624306,0.061834801183087124,0.14363023405688147,0.21289056013127897,0.3045771323584975,0.6467569851998017,7244.671697551726,492.76426368140613,479.4713706251112,1.900573246324086,470.9184490001575,2636.3553536591467,0.22772277227722773,0.5643564356435643,34.532828593815864,0.0067385444743935305,18.45784763628263,-0.11556155286591514,0.8089177653826368,3.246771721005863,24.091621592437914,0.9271059613161896,479.3808038647071,-184.51628812317955,193.98406690110951,0.6178174560628962,0.02327933229895508,0.00988767090612961,0.0018555661671795728,7.2,157.57728127594015,-1.6653225821520585,0.2926872154774076,2.0918337306248938,1.667181431240597,0.08388632872042386,0.004645160545746046,0.0012170244647578736,0.00022657869915703677,23.200000000000003,0.33365513518805034,-0.20430670692482167,-2.9388424991865296,1.3231712280278813e-06,7.327004084525109e-08,1.919663254088215e-08,3.573919807403644e-09,23.200000000000003,0.33365506669697087,-0.20430681622800642,-2.938842614422959,0.13577850204330244,2.141686375227924e-06,3.2222222222222223,3.2222222222222223,4.408083342788416e-09,1.2671270255282252e-08,0.3571779975327089,0.0,0.681940411535877,0.6563384431193896,4.374983173315787e-05,0.0567736827886165,-0.9351094023856987,0.7155146515041314,1.0,1.552634411250895,1.3539376028370342,2.2510561164271583,0.8413798624075657
RV-859,False,0.0,0.0,1312.1071207879413,2462304.7352834693,0.0,0.0025,0.25,-0.0515654674185043,0.4366829175076415,3.030323722431517,True,10.0,1.0,8.0,13.0,17.0,1.1242937853107344,1.2594936708860758,1.3916083916083917,1.120253164556962,1.237762237762238,1.104895104895105,7.96039603960396,inf,9.999999999999999e-05,2462304.8602834693,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,1312.055555320523,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,9.001666000344585,,,,,,6248.617208138164,1321.8025952925411,1312.543803705449,1.8843774187942017,1303.799263291852,,0.297029702970297,0.4752475247524752,,0.03191217768700536,18.287370127415187,-0.08306751032143266,-0.09290466647381809,3.030323722431525,23.956075015806636,0.9668775119351417,1312.0555553205227,-7.345263269011445,6.7479626213079404,0.412212457334562,0.014328259065184137,0.004856841608217732,0.001078229552934441,29.6,249.79286586794612,0.2462102414962419,-1.050342586185754,-0.23524943118503952,1.493193402709304,0.18158589511494908,0.0038626289607005784,0.0011696115529132585,0.00047616850784364893,13.600000000000001,-1.7756033267960822,2.1946477170771095,-3.134332148724464,0.11620695513142722,0.0024822459965112,0.0003249105979017463,0.00035467838182564194,20.0,-0.9074884173223527,1.2207167524396831,-0.23281451890566146,0.4405153019613121,0.28191034274616966,0.4594594594594595,0.6756756756756757,1.347150391239893e-09,3.0697188124761965e-09,0.3390101921073391,0.0,0.8484772921988958,0.8120766151119311,5.137399208284342e-06,0.012680034695904396,2.5227936015490817,1.0152037649677017,0.9114847937774445,1.4274135218521637,1.3311426247666556,2.1772794933504813,0.9472124135501736
RV-860,True,42.02482296691158,0.8641629114193364,1346.167191595615,2457523.286288104,0.5458306510138118,0.0025,0.25,-0.6047968578684609,-0.7446661127675158,2.915258149384196,True,1.0,,,,,,,,,,,7.762376237623762,inf,9.999999999999999e-05,2457523.411288104,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,1345.5699009858276,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,9.98467093497834,,,,,,4723.378647909298,1355.2945061613827,1345.5705953318031,1.891713693361453,1335.325164291426,,0.2079207920792079,0.5148514851485149,,0.034331227684702,18.11054848293335,0.0670182261676641,0.22346322260153703,2.9900840546834186,22.33014067234177,0.9342249587546765,1345.5699009858276,-0.00010876857572282378,0.00010045166829168171,0.8734622213576746,0.03860034033242319,0.013345264809349711,0.004222099468008944,29.6,99.40475877098726,-0.45259051757690405,-2.6558690783619237,1.6565487190640964,2.3342225918361272,0.373392938753941,0.010283990943566114,0.0018800807276409608,0.0008656772442305982,23.200000000000003,1.8467670728865164,-0.8479700088365865,-2.883843107127342,0.04799431584399951,0.004223517053478311,0.00019631381813457245,0.00023118275402256983,26.400000000000002,-0.9154021047807227,2.5540480919635042,-2.9647785968875584,0.42748607738701505,0.05494721428180268,0.7837837837837839,0.8918918918918919,2.7416648618050488e-08,1.5119447915878936e-09,0.33393503752939313,0.0,0.619444659526544,0.45328011070977214,4.5021232721371586e-06,-0.0270940119739862,0.8370744467951667,1.023006830714311,0.9701380837790988,1.4369144551718471,1.356081621940722,1.8672091226842182,0.914505885117887
RV-861,False,0.0,0.0,-1044.332885854682,2457944.8505239296,0.0,0.0025,0.25,0.3743867614644347,0.4314520879697893,3.1090502710672583,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457944.975523929,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,-1043.9584990932174,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,8.808173399096177,,,,,,5201.748264930816,-1034.4076416573032,-1043.9014337667122,2.0298781532765133,-1052.0239884554956,,0.26732673267326734,0.4158415841584158,,0.009370314842578711,18.303180285302062,-0.04758197305889721,0.4436442813337839,3.109050271067259,24.81214806906938,0.9889491752219901,-1043.9584990932176,-9.564392637743602,14.494872830884582,0.5052421931765485,0.0338169861125379,0.003044067482619599,0.002767041615402354,20.0,157.57728127594015,1.3771917543416579,-2.706388404925618,-2.0716154516979697,1.4675323163593452,0.26975521092638427,0.01650099527338757,0.0017072901056544344,0.0014977846487428692,20.0,-0.8579239034050838,2.420890082517436,-2.8802794426283502,0.0489972179502675,0.0023018315727787943,0.0007662692899028799,0.00028443950338675854,10.4,-0.05063407373330289,2.785658820336957,-0.9884592991843271,0.533912675088327,0.09697768438976401,1.0,0.52,1.2950788774723776e-08,7.607933727449279e-10,0.3463730497246926,0.0,0.8643119762436382,0.7683949690319005,8.466547334876539e-06,0.0013460770624078577,-1.8991770559846937,0.981459041107561,0.9481487663928325,1.455212301999089,1.2895279119692145,2.1128907811861604,0.9355166364228793
RV-862,True,55.862616817765954,1.157691871892005,-47.70893321327003,2457496.062126168,0.7554941942085751,0.0025,0.25,-0.2221499847854071,-0.7820917653389237,2.586800910762081,True,6.0,4.0,8.0,21.0,25.0,1.115606936416185,1.5950413223140496,1.8037383177570092,1.4297520661157026,1.616822429906542,1.130841121495327,7.762376237623762,inf,9.999999999999999e-05,2457496.187126168,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,-47.93172579643889,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,7.5069480113673315,0.03800033830860092,0.07165752191809056,0.15991570550678427,0.24070069051719287,0.5971155086109919,4131.1858010667465,-39.747715278777534,-48.054534699716015,1.7297963685481292,-54.7616113015122,480.7598918991347,0.26732673267326734,0.43564356435643564,30.974480398630103,0.01805314846909301,17.98250370427127,0.04767342665951765,0.413025533863921,2.7776540647678036,21.344096641773177,0.9623757666476607,-47.93172579643888,-500.2413427207765,456.5386796164166,0.25311913506724465,0.011684651185766328,0.0033893937897157543,0.002920021552492809,13.600000000000001,395.973806206598,-0.9624791922607397,-0.8419799007212672,-2.247516727447353,1.284451070615556,1.060809997075959e-06,4.371730474608637e-08,4.844338969780065e-10,6.327876702188336e-09,10.4,-1.1351391738400065,-2.850248085800744,0.045461056455932146,1.0608078571045816e-06,4.3717313539276024e-08,4.844343938697894e-10,6.327876560632942e-09,10.4,-1.1351391787068734,-2.850244833213225,0.045460700297936606,4.190951414219e-06,4.190942959815199e-06,0.7647058823529411,0.7647058823529411,2.319908959380612e-09,2.875539251157022e-10,0.3318295592565057,0.0,0.8939703594621767,0.8939701953202887,0.003262902345162544,-0.020706039654442066,2.1117438783575584,0.8804053787438009,0.9015037390245072,1.5308651679120515,1.3801067924734027,1.891027685813585,0.9919791041488436
RV-863,True,38.81146812602655,0.7960008390369268,-724.077618249888,2457436.4912516247,0.4971434564549477,0.0025,0.25,-0.0109776479887227,0.5781638950369423,2.571612026767803,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457436.6162516247,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,-724.0796313861998,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,7.570498366817276,0.025735885593535124,0.07149775390311625,0.1401444844389651,0.19940496149504322,0.4424055206378241,4943.4757506508595,-717.3588214727322,-723.9046054629974,1.659015621808635,-732.4998182063667,2741.111419253642,0.25742574257425743,0.42574257425742573,45.001072607131505,0.024409295059558682,17.825906080135148,0.11040243031455112,-0.5177743617747749,2.650298829835161,20.835342775321188,0.9540472668983349,-724.0796313862002,-178.4252764171284,186.5109077748022,0.34924449231551163,0.012998953315029226,0.007079924769167356,0.0005287572505827396,4.0,249.79286586794612,-2.512154550926091,1.96953681202937,-0.7807989051969506,1.517833908848213,0.1135228047840299,0.01631721261847853,0.001230742227969863,0.0002576851529965656,23.200000000000003,0.21360454279720864,2.059002511299152,-1.9120537346353326,0.10608664751947389,0.00657378090594551,0.001317481584269737,0.00029001154453886117,23.200000000000003,2.5130687843509345,-0.561391561046731,-0.01480582875535803,0.3250525270459299,0.3037604023935013,5.800000000000001,5.800000000000001,7.266104384839878e-10,1.1577361291870147e-09,0.37752945818056766,1.0,0.826402068830228,0.7711842664153323,1.2979362161200042e-05,0.002696589411016248,0.9343720380134574,0.9434326842470879,1.0,1.359591676362782,1.3546077781703991,1.777848710885699,1.1022531685804957
RV-864,True,68.60097747923444,1.4278995222867912,60.9665873373242,2457411.4698479483,0.9484996587762794,0.0025,0.25,0.1189468585727048,-0.4611937684064622,2.6642205143052298,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457411.5948479488,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.7375181124916433e-10,61.108622335068304,10737418.0,0.0001,101.0,,1.3552527156068805e-20,0.25,7.410780238425275,0.02153085725410405,0.05465624305924469,0.11587659705397356,0.2449620134300787,0.5119929066304889,4480.333934911101,68.61802923689301,61.01852949145604,2.0833960485387166,53.79646876004246,773.148528402163,0.3564356435643564,0.36633663366336633,55.41435149920677,0.014526438117373617,18.146037465163257,-0.05315864057635086,0.10535122107663221,2.866115293592946,23.24277149614687,1.0154525692482121,61.10862233506831,-630.9781849645753,725.8462554939152,0.5552572735071635,0.03704635581661287,0.005896757686388457,0.004565841462415284,26.400000000000002,157.57728127594015,0.7990244253057839,2.895852709063466,-3.078083331020698,1.708041549126751,0.4025834347511718,0.0071538757567387555,0.004446887530757227,0.0034713370631263007,16.8,2.6720756761040683,2.489061233135154,2.2292599954770282,1.127168782682575e-06,3.8876306658597606e-08,6.297075685093817e-09,4.5518359729523295e-09,10.4,-1.9644372382872854,-1.7873489714597854,-0.3892330566306837,0.7250394618126115,2.02999372806601e-06,0.6363636363636364,0.3939393939393939,1.5415885790126538e-08,2.621187489282306e-09,0.32494101097754285,0.0,0.9381738257286137,0.6797372809712784,0.0020762698536250885,0.022582070405789523,-2.050434325772726,0.9097108227801557,0.8212394320521811,1.3652822061117205,1.3154422310869558,2.117447626083649,0.9138193997763878
RV-865,True,33.089330012857474,0.6746221517878858,-1696.540704087873,2457957.4634444425,0.4104443941342042,0.0025,0.25,-0.0871993739276993,-0.4616947404211806,3.552515309786501,True,8.0,4.0,8.0,17.0,21.0,1.1199999999999999,1.4202898550724636,1.5806451612903225,1.2681159420289854,1.4112903225806452,1.1129032258064517,7.801980198019802,inf,9.999999999999999e-05,2457957.588444443,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,2.006130221163669e-10,-1696.6502541598238,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,9.106305180020627,,,,,,5660.058122615545,-1687.894331897047,-1696.6228437016148,1.8303348581719092,-1706.1069422570883,,0.25742574257425743,0.49504950495049505,,0.006907985631389886,18.484591137606955,0.02727064460608685,-0.12037261894282861,3.5340659507082863,26.93705854895589,0.9493098689898111,-1696.6502541598238,-5.6166414160721435e-05,4.5651547118438886e-05,0.7499746354146697,0.025775155160740977,0.006560113655811344,0.004912222215322008,13.600000000000001,157.57728127594015,-0.04301997128258339,-0.36346172682301203,-0.31585307380754846,1.9372010998990759,0.29857888843013586,0.011563113085448235,0.004917382698039355,0.0005726458718531813,10.4,0.7197149664301533,-1.8601687843440489,2.9049468663907114,1.4422405689806705e-06,9.487415169869417e-08,1.101295379460698e-08,2.7048439457245523e-09,4.0,-2.7239601471146067,0.5099590952538471,2.2416712859221204,0.3981186487260974,1.9230524618785795e-06,0.7647058823529411,0.2941176470588235,2.4233097750681054e-09,8.221356151416614e-09,0.34521892599483683,1.0,0.6483277872771133,0.5681315895059383,4.077568164306198e-06,-0.034652978444455584,1.5212287542722789,1.0069310572280412,0.9518138700622486,1.6896962141642509,2.1420986703673015,1.9357028764925104,1.0831588180904637
RV-866,True,60.055805429044206,1.2466382969797256,238.5619804700964,2457450.7333135614,0.8190273549855183,0.0025,0.25,0.424989449085367,0.5933990330153368,3.1754012607621505,True,16.0,4.0,6.0,8.0,10.0,1.101063829787234,1.1564245810055866,1.2621951219512195,1.0502793296089385,1.146341463414634,1.0914634146341462,8.396039603960396,inf,9.999999999999999e-05,2457450.858313561,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,4.2311164332928313e-10,238.99312454266925,10737417.0,0.0001,101.0,,1.3552527156068805e-20,0.25,9.472366474012446,0.004568575674138891,0.007992989119429347,0.018990933317719297,0.030612001993195328,0.07547289393239058,4458.822627280551,248.68078678988448,238.7189599639291,1.8281617403569612,229.7360538418596,3917.884364467742,0.2376237623762376,0.5445544554455446,205.18598315777555,0.006373973790219775,18.2349265796132,0.09065291866819768,0.12839598338269115,3.2197634481893065,23.33752456906275,0.8993019964157701,238.99312454266936,-14.740397281849356,10.890737447860687,0.6112340510566366,0.06787741802645197,0.010469982788984929,0.0023594329814695418,20.0,157.57728127594015,1.1402319787311606,-2.6191952078180125,1.6077384820231744,1.658004310565468,0.44114548753872107,0.022578758346372796,0.004592992105461619,0.001442916827840712,20.0,0.2315092948872766,0.927937403889959,-1.0089243377484125,0.4146418341956144,0.027586073794159137,0.011262366725496728,0.002563916944423793,26.400000000000002,0.21422418061308646,2.016345352761944,-1.7681880204125748,0.7217292406666734,0.6783683492089905,1.0,1.32,1.9960833985699367e-08,1.1512098163635187e-08,0.32829219968801415,0.0,0.9646196667708489,0.8682480827087179,0.00017166847054481889,0.021235230116047887,2.0154242626643306,1.0185717753197887,1.0624614311025653,1.4954885466069086,1.4035298557950313,1.8194007917240322,0.9105283805454065
RV-867,True,28.83706015886609,0.5844224882183716,-623.7869053566287,2457397.658530532,0.3460160630131226,0.0025,0.25,0.0860230486114939,0.6522914853588926,2.918775466327819,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457397.7835305324,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561173e-10,-623.7198566730411,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,7.962950174822936,0.021887224808862744,0.045364511312815665,0.0847974865393003,0.17648664823874027,0.39129596077694906,5172.941914225035,-615.2486473265839,-623.3435929649917,1.6649439267016533,-631.1745476762297,1355.3815836742408,0.2871287128712871,0.44554455445544555,88.34742783685475,0.008387010198604402,18.068940877019255,-0.009946464763005711,0.015421133492661093,2.8179660067917682,22.277200537142086,0.9618371218561337,-623.7198566730412,-2.7992678667895298e-05,2.011725472984986e-05,0.3707847047082615,0.015486151337734226,0.0045674338188742055,0.0036604654530572765,7.2,249.79286586794612,2.3065021273296376,2.9556414196516303,1.5648039874350783,1.5670751530041604,0.35001661592696987,0.018801677643830946,0.0015333485709953713,0.0013644459205791922,7.2,2.5452016727581515,-1.0674024801943156,-2.7074079812862695,0.07029071427201607,0.004886352593303326,0.00033476037773935566,0.0002003187275330099,20.0,1.0647225235094844,0.7283104590847348,2.926741007954391,0.9439888201493309,0.18957285286975836,1.0,2.7777777777777777,7.774139110239275e-10,8.615386182242446e-12,0.37096966071417287,0.0,0.8764319929939366,0.7166277861323985,1.9428583092135927e-05,-0.015609651597401353,-4.964208004843829,1.1233265946103754,1.0,1.4002778098157556,1.4886190762150993,2.0173657322855423,0.9912060194751897
RV-868,True,33.65345448129138,0.6865884283910291,-586.1083252833905,2457403.9156225184,0.4189917345650208,0.0025,0.25,-0.1914564974886242,-0.6624198859119941,2.549379393247826,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457404.0406225184,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,-586.318102815917,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,8.124836358192567,0.0549513038968079,0.1182279687624571,0.21019854791608272,0.3516783429557773,0.7024708262345158,5901.283723216237,-575.296279901022,-586.4686346806624,1.7955970940281532,-591.5459526174071,106.38093339627315,0.32673267326732675,0.46534653465346537,23.280151941187974,0.005353777625492548,18.06909676926561,-0.14798491258726612,0.8081073920083498,2.6302373065075737,20.75416370375953,0.9882764980192872,-586.318102815917,-2.1053962556254713e-05,2.2300760563724447e-05,0.33820761638581376,0.023212608955776575,0.0032222730290459942,0.001124719641105863,7.2,249.79286586794612,-0.8870838842713937,-2.924579369747579,-3.1152261112495965,1.384312237712137,0.16547638119095043,0.011898276236132715,0.0014597658076682713,0.0005937684448266995,7.2,1.4622202412946772,-0.9123423260713746,1.1228511562826322,0.15098836552246625,0.008428265916900499,0.0006977821128790618,0.0005393547115791516,13.600000000000001,-1.1503277219586379,1.610353458534618,1.7468890751168595,0.48927455555046273,0.44643691687364234,1.0,1.888888888888889,1.1605842564765823e-08,7.2835017461692075e-09,0.3293212236466832,0.0,0.893802118277559,0.8683064316347594,1.9504508468862956e-05,0.004700605692391946,0.5676960144854993,0.9843593965521946,1.0,1.4188245830281159,1.5263818367629198,2.3500284487348897,0.9679598928025595
RV-869,True,50.64962594527198,1.0471132776269814,-208.1271424927536,2457476.324064639,0.6765094840192724,0.0025,0.25,0.2825173370286987,0.7569378374672768,3.052971899009299,True,1.0,,,,,,,,,,,7.801980198019802,inf,9.999999999999999e-05,2457476.4490646394,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0025,0.0024999999441206455,1.5132200726561176e-10,-207.82817742335186,inf,0.0001,101.0,,1.3552527156068805e-20,0.25,11.137585830464559,0.07303435189988226,0.12856977734629468,0.16665415741218964,0.32748459458324425,0.770691430340006,5685.7991213039095,-194.8772898214784,-207.9782463049876,2.0267645068011007,-217.15246148240752,4672.971618996823,0.25742574257425743,0.5544554455445545,27.59184996722014,0.01999680051191809,18.324978936000132,-0.013152246861970461,0.4946500449588039,3.197699000972247,24.257945707922037,0.9475378972849156,-207.82817742335186,-7.993709974921355e-05,7.189716937114163e-05,0.1941397729747486,0.007955391811069698,0.0028960375050682465,0.0007091023291408263,23.200000000000003,627.7010940922181,0.8946251198729686,-2.180402769434608,2.834646136081154,1.222212139572058,0.1254627067968249,0.0034287802441876547,0.0007985112303208284,0.00015925473361111446,13.600000000000001,-2.464986430472165,2.140567577635355,-0.6573733904606471,0.08239047123811177,0.004396826920817434,0.0017527615469460952,0.00034970311241221195,29.6,0.7152192150235968,-1.0807440552484326,1.4491269416926846,0.6462493742235065,0.4243873884040657,0.5862068965517241,1.2758620689655171,6.096936039368117e-09,2.8029819576502746e-09,0.3365542555111645,0.0,0.994222417597349,0.9160394342169323,0.00023336547499042012,0.0019984942286157548,-0.3264760611200631,1.0009637127221414,0.9767750889270822,1.3458691266467193,1.2208048999636278,2.016522145457708,0.9436210121291082
