ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,S1_Ps,S1_Tobs,S2_errorRV_dist_idx,S2_errorRV_dist_name,S2_errorRV_dist_loc,S2_errorRV_dist_scale,S2_errorRV_mean,S2_errorRV_median,S2_errorRV_stdev,S3_sampling_idx,S3_Tobs,S3_Ps_mean,S3_Ps_median,S3_Ps_stdev,S3_NumPoints,S4_errorRV_mean,S4_errorRV_median,S4_errorRV_stdev,S1_file,S2_file,S3_file,S4_file
Star-00511,False,0.0,0.0,0.0,2457423.7061,0.0,0.0016,100.0,43,genextreme,1.2721939113468728,0.22644876015477033,1.4648759219852483,1.36,0.4019265886759384,167,1700.1071061356924,212.51338826696156,55.90363720874302,324.92046706798186,9,1.5433333333333334,1.34,0.482930866918053,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00511.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00511.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00511.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00511.dat
Star-00512,False,0.0,0.0,0.0,2457434.9513,0.0,0.0016,100.0,4,genextreme,1.3432690231617739,0.24864257445073135,1.592238524183613,1.44,0.4962289578797728,219,1080.9796107360162,9.917244135192808,0.9737728587351739,43.89708225878192,110,1.6569090909090909,1.48,0.5484884111720892,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00512.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00512.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00512.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00512.dat
Star-00513,True,58.49,0.63,0.0,2457403.4958,0.98,0.0016,100.0,90,genextreme,1.3717976763687885,0.2540140282913762,1.5635298635221835,1.47,0.3941800819640225,205,261.2514125867747,4.665203796192405,1.0067458697594702,15.83689411836566,57,1.6221052631578947,1.47,0.44616390994084526,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00513.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00513.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00513.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00513.dat
Star-00514,False,0.0,0.0,0.0,2457395.8981,0.0,0.0016,100.0,150,beta,1.3369859212575914,4.030282315864281,3.037917953312747,2.76,1.4386710856274103,138,53.94514991296455,1.0577480375091088,0.856568519026041,1.5807767453059405,52,3.3361538461538465,3.175,1.540710567645474,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00514.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00514.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00514.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00514.dat
Star-00515,False,0.0,0.0,0.0,2457407.898,0.0,0.0016,100.0,128,genextreme,1.3061881865823666,0.35180400790808675,1.6732133885857827,1.44,0.8900349607587787,150,51.89953195117414,10.379906390234828,1.0806147628463805,11.479824269380662,6,1.86,1.4049999999999998,0.992505247677143,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00515.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00515.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00515.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00515.dat
Star-00516,False,0.0,0.0,0.0,2457396.256,0.0,0.0016,100.0,109,beta,1.119872939574483,0.6742058472404563,1.494440888945777,1.52,0.22904673145745677,201,1863.907537444029,143.37750288030992,15.972845965065062,218.47254294394187,14,1.5150000000000001,1.645,0.22189926929642134,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00516.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00516.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00516.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00516.dat
Star-00517,True,16.8,0.16,0.0,2457752.8462,0.96,0.0016,100.0,10,gamma,1.1628460378442615,0.5415040694075197,1.3973827618758101,1.27,0.3010736422033551,115,789.8816262283362,131.64693770472272,44.907494814367965,199.86432395822916,7,1.3328571428571425,1.34,0.12020390838835789,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00517.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00517.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00517.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00517.dat
Star-00518,False,0.0,0.0,0.0,2457551.2739,0.0,0.0016,100.0,134,dweibull,1.4273217569297159,0.28049353849672465,1.4862088606582295,1.43,0.3868008060936662,111,1402.2088476698846,100.15777483356318,14.446490411879495,130.76350388979662,15,1.402,1.4,0.36175866725392125,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00518.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00518.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00518.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00518.dat
Star-00519,False,0.0,0.0,0.0,2457484.5274,0.0,0.0016,100.0,182,dweibull,1.363506734113407,0.3311822747295403,1.452648757619878,1.36,0.3932977846879606,97,815.8848777045496,3.303177642528541,1.0206689788028598,10.428480353230531,248,1.3961290322580646,1.33,0.3629165230538768,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00519.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00519.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00519.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00519.dat
Star-00520,False,0.0,0.0,0.0,2457415.1674,0.0,0.0016,100.0,230,beta,1.102225181457551,1.0760776918970847,1.5315310155037518,1.47,0.339976126535022,94,481.7274774806574,17.841758425209534,4.986457074992359,41.53909868667232,28,1.645357142857143,1.6099999999999999,0.38255235069256616,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00520.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00520.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00520.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00520.dat
Star-00521,True,10.55,0.77,0.0,2457437.972,0.58,0.0016,100.0,179,genextreme,1.171210622115007,0.23230031069253748,1.3527053967136529,1.26,0.38351970707339617,159,1117.8755109258927,93.15629257715773,18.488247103290632,139.08523216677352,13,1.3215384615384616,1.23,0.4130719094381315,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00521.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00521.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00521.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00521.dat
Star-00522,False,0.0,0.0,0.0,2457524.6012,0.0,0.0016,100.0,204,pareto,-0.002019805945586122,1.6292119171479738,8.094138653781538,3.51,11.119144757596628,56,1628.6392088243738,13.919993237815161,2.9916394371539354,42.26947630238584,118,9.137711864406779,3.73,11.991088386657772,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00522.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00522.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00522.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00522.dat
Star-00523,False,0.0,0.0,0.0,2457426.3194,0.0,0.0016,100.0,218,lognorm,1.0550033268645311,0.2237212839511999,1.4263445384873843,1.28,0.42089601914485775,215,1787.0796991288662,35.74159398257732,8.935142372734845,95.71372865737122,51,1.4719607843137257,1.25,0.5903073961857005,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00523.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00523.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00523.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00523.dat
Star-00524,False,0.0,0.0,0.0,2457486.7536,0.0,0.0016,100.0,139,t,1.1878229120331376,0.04743511301641852,1.2663499784003458,1.19,0.36417426153268345,189,1740.2555356426165,72.51064731844235,14.452879898017272,111.92640214814324,25,1.294,1.18,0.3773698451121923,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00524.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00524.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00524.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00524.dat
Star-00525,False,0.0,0.0,0.0,2457571.8158,0.0,0.0016,100.0,176,gamma,1.0074379809452312,0.4978709653837742,1.102492120126078,1.02,0.20189130015023768,1,2227.995675173588,5.989235685950506,1.1437621819786727,20.5621827112714,373,1.0860857908847186,1.01,0.1888719529835976,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00525.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00525.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00525.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00525.dat
Star-00526,False,0.0,0.0,0.0,2457396.4026,0.0,0.0016,100.0,114,genextreme,1.3684776223311865,0.38418902363368534,1.8729657125485994,1.52,1.0259450239643821,148,1187.773530229926,49.490563759580255,4.989811656996608,114.88076573616655,25,2.0936000000000003,1.54,1.328815653128755,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00526.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00526.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00526.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00526.dat
Star-00527,False,0.0,0.0,0.0,2457401.1065,0.0,0.0016,100.0,15,genextreme,1.640570113351485,0.3408526425553939,1.9182166685333033,1.77,0.5687313879079737,130,2221.0313720195554,46.27148691707407,4.540449448861182,93.87128190659816,49,1.9436734693877553,1.73,0.625093279169976,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00527.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00527.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00527.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00527.dat
Star-00528,True,19.09,0.26,0.0,2457488.1918,0.12,0.0016,100.0,118,dweibull,1.231677368449942,0.2842384910440998,1.315179277131566,1.23,0.42939349109979846,14,939.6910164817236,10.441011294241374,2.961197907337919,26.93777231946722,91,1.2079120879120877,1.2,0.2894538870200662,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00528.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00528.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00528.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00528.dat
Star-00529,False,0.0,0.0,0.0,2457438.9999,0.0,0.0016,100.0,143,genextreme,1.2857898213211452,0.24778882021050086,1.5168848498424023,1.38,0.46330638894717224,197,7.013680527918041,2.3378935093060136,2.0074425018392503,0.49506508095068563,4,1.8325,1.63,0.771569018299724,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00529.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00529.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00529.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00529.dat
Star-00530,False,0.0,0.0,0.0,2457505.1111,0.0,0.0016,100.0,111,dweibull,1.4456097796660206,0.47728088838366567,1.5752509559847043,1.45,0.5847858905851618,196,1213.7520988937467,71.39718228786745,10.109606681391597,131.17681132513093,18,1.426111111111111,1.42,0.3249810060926448,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00530.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00530.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00530.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00530.dat
Star-00531,False,0.0,0.0,0.0,2458038.8202,0.0,0.0016,100.0,146,dweibull,1.2449275027803925,0.1562721744326246,1.24894465688549,1.25,0.18036002483165098,219,1080.9796107360162,9.917244135192808,0.9737728587351739,43.89708225878192,110,1.2199090909090906,1.22,0.17523747759460306,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00531.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00531.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00531.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00531.dat
Star-00532,False,0.0,0.0,0.0,2457600.3155,0.0,0.0016,100.0,116,t,1.4698071263591421,0.24925709492169854,1.5233487464200572,1.47,0.46391757005506873,216,92.00014854688197,30.666716182293992,30.95854637399316,0.5059675962291051,4,1.25,1.22,0.20736441353327723,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00532.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00532.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00532.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00532.dat
Star-00533,True,14.82,0.57,0.0,2457459.7793,0.84,0.0016,100.0,59,dweibull,1.9466048758553969,0.41643479394123145,1.954046655253516,1.96,0.40698283963669074,114,1884.8857521140017,29.91882146212701,3.936101040802896,82.76637979123157,64,1.8171875,1.755,0.3449885358149601,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00533.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00533.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00533.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00533.dat
Star-00534,True,54.29,0.44,0.0,2457816.4934,0.61,0.0016,100.0,9,genextreme,1.4445634936819838,0.293389663816774,1.7176115582150686,1.56,0.6109690711674943,5,1273.6129461303353,18.19447065900479,2.500171679072082,62.802081749308044,71,1.7785915492957747,1.57,0.57431231571761,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00534.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00534.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00534.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00534.dat
Star-00535,False,0.0,0.0,0.0,2457397.6435,0.0,0.0016,100.0,84,t,1.258400910933167,0.1473967574302482,1.2914222172445242,1.26,0.29030761066428346,196,1213.7520988937467,71.39718228786745,10.109606681391597,131.17681132513093,18,1.2716666666666667,1.2850000000000001,0.23469247017225658,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00535.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00535.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00535.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00535.dat
Star-00536,False,0.0,0.0,0.0,2457444.7243,0.0,0.0016,100.0,163,lognorm,1.3009884778253415,0.8103642360250034,2.6375901185581028,2.11,1.5076755849345724,128,2290.7645081193186,4.894795957519912,1.8531104775611311,12.657779289985141,469,2.6176545842217482,2.03,1.5926351151155207,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00536.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00536.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00536.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00536.dat
Star-00537,False,0.0,0.0,0.0,2457419.2023,0.0,0.0016,100.0,21,lognorm,0.9109042725683314,0.4645279865319345,1.4801073582822675,1.38,0.38204579035796216,89,1290.6620111213997,20.486698589228567,7.043101437855512,44.37931245084936,64,1.45921875,1.3050000000000002,0.4612832125153022,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00537.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00537.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00537.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00537.dat
Star-00538,True,44.9,0.23,0.0,2457393.6658,0.72,0.0016,100.0,52,dweibull,1.7657559380581747,0.5589878690419543,1.7767120526071578,1.79,0.5210651186629615,182,1853.9102450599894,56.179098335151195,4.982771714683622,108.27915187129373,34,1.5570588235294116,1.41,0.40466056517824983,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00538.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00538.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00538.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00538.dat
Star-00539,False,0.0,0.0,0.0,2458176.8897,0.0,0.0016,100.0,69,lognorm,1.1393018172057925,0.40954427588271203,1.866512055807107,1.55,1.0134840713357314,215,1787.0796991288662,35.74159398257732,8.935142372734845,95.71372865737122,51,2.066078431372549,1.49,1.6095963182034216,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00539.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00539.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00539.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00539.dat
Star-00540,False,0.0,0.0,0.0,2457419.1684,0.0,0.0016,100.0,117,genextreme,1.5503990423898695,0.3301963452975205,1.9586552215164557,1.68,0.9955252442875083,21,1124.9461701964028,16.303567684005838,4.056117796339095,41.47561984188542,70,2.026142857142857,1.69,0.8486128056290166,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00540.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00540.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00540.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00540.dat
Star-00541,False,0.0,0.0,0.0,2457607.1748,0.0,0.0016,100.0,107,beta,1.0031794877028373,0.9889254127658667,1.2573179629125935,1.2,0.21221319377205278,191,364.98766433261335,16.590348378755152,2.0167861168738455,40.261114437530466,23,1.226521739130435,1.16,0.2017016456929301,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00541.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00541.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00541.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00541.dat
Star-00542,False,0.0,0.0,0.0,2457817.3029,0.0,0.0016,100.0,230,beta,1.102225181457551,1.0760776918970847,1.5315310155037518,1.47,0.339976126535022,171,2068.0949558354914,121.65264446091126,18.022018751129508,194.81198536309654,18,1.6166666666666667,1.5350000000000001,0.385183938744422,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00542.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00542.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00542.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00542.dat
Star-00543,False,0.0,0.0,0.0,2457438.6714,0.0,0.0016,100.0,18,dweibull,1.4271338417865884,0.3507078799430452,1.4701361578214749,1.43,0.40360417133562576,69,399.0270452857949,7.38938972751472,0.9357918670866638,21.10238436702689,55,1.3254545454545452,1.33,0.28363111883262726,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00543.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00543.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00543.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00543.dat
Star-00544,False,0.0,0.0,0.0,2457395.684,0.0,0.0016,100.0,27,genextreme,1.2790362961852106,0.270887115884291,1.5139304971120464,1.38,0.4862271274581043,70,1594.726680251304,54.99057518107945,19.970435521099716,121.66136315954508,30,1.5536666666666672,1.37,0.5241531794767208,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00544.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00544.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00544.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00544.dat
Star-00545,False,0.0,0.0,0.0,2457472.1079,0.0,0.0016,100.0,135,genextreme,1.2950461469093186,0.26548832900652175,1.4948608822258844,1.4,0.4177645344097987,220,277.2271514586173,4.331674241540895,1.0179067854769528,18.900987265869535,65,1.5464615384615383,1.39,0.4476586294496176,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00545.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00545.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00545.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00545.dat
Star-00546,False,0.0,0.0,0.0,2457396.0278,0.0,0.0016,100.0,218,lognorm,1.0550033268645311,0.2237212839511999,1.4263445384873843,1.28,0.42089601914485775,156,665.0400187186897,110.84000311978161,40.39804220246151,121.05026463024068,7,1.8514285714285716,1.35,0.9214341085104949,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00546.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00546.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00546.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00546.dat
Star-00547,True,27.56,1.43,0.0,2457419.4452,0.2,0.0016,100.0,224,beta,0.9748003005239877,2.5852892622735446,1.5693430505111918,1.45,0.4798052306941989,143,1820.0210268408991,91.00105134204496,15.938383554574102,180.79830560201563,21,1.4957142857142858,1.35,0.4478580921991912,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00547.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00547.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00547.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00547.dat
Star-00548,False,0.0,0.0,0.0,2457654.6889,0.0,0.0016,100.0,64,expon,1.0630356852720342,0.6846292046122191,1.71773411625414,1.54,0.5826580172304008,205,261.2514125867747,4.665203796192405,1.0067458697594702,15.83689411836566,57,1.813859649122807,1.54,0.674793677072793,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00548.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00548.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00548.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00548.dat
Star-00549,False,0.0,0.0,0.0,2457411.3585,0.0,0.0016,100.0,113,expon,0.9985298815660266,0.42711404710185197,1.417660677429161,1.29,0.3937716213554681,216,92.00014854688197,30.666716182293992,30.95854637399316,0.5059675962291051,4,1.6774999999999998,1.545,0.6149542665922402,../data/SYNTH_RV_SAMPLES/S1_FINAL_ts_files/S1-RV_LP_T100d_Star-00549.dat,../data/SYNTH_RV_SAMPLES/S2_FINAL_ts_files/S2-RV_LP_T100d_Star-00549.dat,../data/SYNTH_RV_SAMPLES/S3_FINAL_ts_files/S3-RV_LP_Star-00549.dat,../data/SYNTH_RV_SAMPLES/S4_FINAL_ts_files/S4-RV_LP_Star-00549.dat
